*----------------------------------------------------------------------------
* Output table number  :  0 (=first output table)
* Output table format  : Spreadsheet output
* Simulation results
* LINGRA-new-JRC
 
TIME	SLA	YEAR	DAVTMP	DTR	DAYL	LAI	TILLER	YIELD	WLVG	WLVD1	WRE	WRT	WRTMIN	RRATIO	SLAINT	PARCU	LUEYCU	RUNNR	GRASS	TADRW	VP	NEWBIO	TRANRF	TRAN	PTRAN	EVAP	PEVAP	WC	WA	RAIN	RAINCU	WN	TRAMCU	TRACU	EVAMCU	EVACU	IRRCU	GTW	GTWSI	LENGTH
 
   1.00000    	 2.50000E-03	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    	       -    
   274.000    	       -    	  1989.0    	  13.700    	  5.7800    	 0.47146    	  5.1865    	  13573.    	  5073.0    	  2074.6    	  5979.9    	  0.0000    	  2530.0    	 -2530.0    	 0.32895    	 2.50000E-03	  985.96    	  5.1452    	  1.0000    	  3318.4    	  5393.0    	  1.2500    	  7679.0    	  1.0000    	 0.77056    	 0.77056    	 6.87761E-02	 7.31524E-02	 0.27295    	  109.18    	  0.0000    	  529.70    	  1.9000    	  290.64    	  174.36    	  339.28    	  191.82    	  0.0000    	  82.841    	  249.68    	  44.169    
   275.000    	       -    	  1989.0    	  11.950    	  5.3800    	 0.46869    	  5.2624    	  13479.    	  5103.3    	  2105.0    	  6018.7    	  0.0000    	  2543.7    	 -2543.7    	 0.32885    	 2.50000E-03	  988.72    	  5.1615    	  1.0000    	  3318.4    	  5423.3    	  1.2100    	  7723.0    	  1.0000    	 0.82234    	 0.82234    	 6.82354E-02	 7.31502E-02	 0.27085    	  108.34    	  0.0000    	  529.70    	  2.5000    	  291.41    	  175.13    	  339.35    	  191.89    	  0.0000    	  77.267    	  225.98    	  45.450    
   276.000    	       -    	  1989.0    	  9.3500    	  10.860    	 0.46591    	  5.3222    	  13385.    	  5127.3    	  2128.9    	  6059.3    	  0.0000    	  2556.4    	 -2556.4    	 0.32893    	 2.50000E-03	  991.30    	  5.1723    	  1.0000    	  3318.4    	  5447.3    	  1.0800    	  7759.7    	  1.0000    	  1.5945    	  1.5945    	 0.12665    	 0.13691    	 0.26863    	  107.45    	  0.0000    	  529.70    	  1.2000    	  292.24    	  175.95    	  339.42    	  191.96    	  0.0000    	  153.22    	  185.24    	  46.616    
   277.000    	       -    	  1989.0    	  8.1500    	  12.760    	 0.46315    	  5.5371    	  13294.    	  5213.2    	  2214.8    	  6101.3    	  0.0000    	  2581.7    	 -2581.7    	 0.32750    	 2.50000E-03	  996.51    	  5.2315    	  1.0000    	  3318.4    	  5533.2    	 0.81000    	  7870.9    	  1.0000    	  1.2546    	  1.2546    	 0.11976    	 0.13162    	 0.26432    	  105.73    	 0.90000    	  529.70    	  1.7000    	  293.83    	  177.54    	  339.56    	  192.09    	  0.0000    	  162.19    	  162.19    	  47.579    
   278.000    	       -    	  1989.0    	  12.450    	  12.620    	 0.46038    	  5.7577    	  13206.    	  5301.5    	  2303.1    	  6148.4    	  10.932    	  2608.5    	 -2608.5    	 0.32569    	 2.50000E-03	  1002.7    	  5.2874    	  1.0000    	  3318.4    	  5621.5    	  1.0900    	  7996.9    	  1.0000    	  2.0066    	  2.0066    	 0.12284    	 0.13682    	 0.26089    	  104.35    	  0.0000    	  530.60    	  2.4000    	  295.08    	  178.80    	  339.69    	  192.21    	  0.0000    	  183.52    	  227.86    	  48.428    
   279.000    	       -    	  1989.0    	  12.350    	  7.0600    	 0.45762    	  6.0089    	  13122.    	  5401.9    	  2403.6    	  6201.2    	  0.0000    	  2638.8    	 -2638.8    	 0.32461    	 2.50000E-03	  1008.8    	  5.3550    	  1.0000    	  3318.4    	  5721.9    	  1.2500    	  8116.7    	  1.0000    	 0.49759    	 0.49759    	 6.47550E-02	 7.36548E-02	 0.25556    	  102.23    	  8.4000    	  530.60    	  3.5000    	  297.09    	  180.80    	  339.83    	  192.33    	  0.0000    	  103.02    	  225.14    	  49.629    
   280.000    	       -    	  1989.0    	  10.200    	  8.8000    	 0.45486    	  6.0752    	  13038.    	  5428.4    	  2430.1    	  6260.7    	  0.0000    	  2655.8    	 -2655.8    	 0.32496    	 2.50000E-03	  1012.2    	  5.3630    	  1.0000    	  3318.4    	  5748.4    	  1.0700    	  8160.2    	  1.0000    	 0.65773    	 0.65773    	 7.58290E-02	 8.11229E-02	 0.27140    	  108.56    	  7.6000    	  539.00    	  2.9000    	  297.59    	  181.30    	  339.90    	  192.40    	  0.0000    	  0.0000    	  0.0000    	  50.823    
   281.000    	       -    	  1989.0    	  10.450    	  9.4200    	 0.45210    	 0.80000    	  12955.    	  5428.4    	  320.00    	  6260.7    	  0.0000    	  2655.8    	 -2655.8    	 0.32496    	 2.50000E-03	  1016.5    	  5.3404    	  1.0000    	  5428.4    	  5748.4    	  1.0800    	  8160.2    	  1.0000    	 0.39015    	 0.39015    	  1.1225    	  1.1434    	 0.28477    	  113.91    	  1.4000    	  546.60    	  1.9000    	  298.25    	  181.96    	  339.98    	  192.47    	  0.0000    	  53.866    	  196.47    	  0.0000    
   282.000    	       -    	  1989.0    	  10.900    	  5.5100    	 0.44935    	 0.90448    	  13334.    	  5470.2    	  361.79    	  6263.9    	  0.0000    	  2664.6    	 -2664.6    	 0.32404    	 2.50000E-03	  1018.3    	  5.3720    	  1.0000    	  5428.4    	  5790.2    	  1.1300    	  8210.9    	  1.0000    	 0.17567    	 0.17567    	 0.57501    	 0.58740    	 0.28399    	  113.60    	  3.2000    	  548.00    	  1.6000    	  298.64    	  182.35    	  341.13    	  193.59    	  0.0000    	  34.615    	  208.93    	  1.0553    
   283.000    	       -    	  1989.0    	  10.100    	  7.2000    	 0.44661    	 0.96774    	  13706.    	  5495.5    	  387.10    	  6267.5    	  0.0000    	  2670.3    	 -2670.3    	 0.32351    	 2.50000E-03	  1019.4    	  5.3908    	  1.0000    	  5428.4    	  5815.5    	 0.99000    	  8241.9    	  1.0000    	 0.40964    	 0.40964    	 0.75929    	 0.76050    	 0.28955    	  115.82    	  0.0000    	  551.20    	  2.1000    	  298.81    	  182.53    	  341.72    	  194.17    	  0.0000    	  47.570    	  202.30    	  2.1456    
   284.000    	       -    	  1989.0    	  10.800    	  9.6300    	 0.44387    	  1.0574    	  14077.    	  5531.4    	  422.97    	  6271.3    	  0.0000    	  2678.2    	 -2678.2    	 0.32275    	 2.50000E-03	  1021.0    	  5.4175    	  1.0000    	  5428.4    	  5851.4    	  1.0700    	  8285.6    	  1.0000    	 0.50921    	 0.50921    	  1.0413    	  1.0538    	 0.28662    	  114.65    	  2.7000    	  551.20    	  2.3000    	  299.22    	  182.94    	  342.48    	  194.93    	  0.0000    	  67.859    	  219.01    	  3.1726    
   285.000    	       -    	  1989.0    	  11.950    	  3.2800    	 0.44114    	  1.1886    	  13992.    	  5583.9    	  475.42    	  6275.6    	  0.0000    	  2689.4    	 -2689.4    	 0.32163    	 2.50000E-03	  1023.3    	  5.4568    	  1.0000    	  5428.4    	  5903.9    	  1.3992    	  8349.3    	  1.0000    	 0.26621    	 0.26621    	 0.37016    	 0.37168    	 0.28884    	  115.54    	  0.0000    	  553.90    	  3.1000    	  299.73    	  183.44    	  343.53    	  195.97    	  0.0000    	  25.087    	  234.59    	  4.2552    
   286.000    	       -    	  1989.0    	  12.850    	  4.4100    	 0.43841    	  1.2291    	  14335.    	  5600.1    	  491.64    	  6280.3    	  0.0000    	  2693.5    	 -2693.5    	 0.32134    	 2.50000E-03	  1024.1    	  5.4682    	  1.0000    	  5428.4    	  5920.1    	  1.4400    	  8369.6    	  1.0000    	 0.23047    	 0.23047    	 0.50644    	 0.51139    	 0.28725    	  114.90    	  5.7000    	  553.90    	  4.1000    	  300.00    	  183.71    	  343.90    	  196.34    	  0.0000    	  34.509    	  252.75    	  5.4218    
   287.000    	       -    	  1989.0    	  9.9000    	  6.6500    	 0.43569    	  1.2889    	  14249.    	  5624.0    	  515.56    	  6285.2    	  0.0000    	  2699.2    	 -2699.2    	 0.32089    	 2.50000E-03	  1025.3    	  5.4854    	  1.0000    	  5428.4    	  5944.0    	  1.0700    	  8399.2    	  1.0000    	 0.41315    	 0.41315    	 0.71461    	 0.71461    	 0.29000    	  116.00    	  3.2000    	  559.60    	  3.9000    	  300.23    	  183.94    	  344.41    	  196.85    	  0.0000    	  53.718    	  206.91    	  6.6487    
   288.000    	       -    	  1989.0    	  9.8000    	  8.5800    	 0.43297    	  1.3882    	  14163.    	  5663.7    	  555.29    	  6290.3    	  0.0000    	  2708.1    	 -2708.1    	 0.32009    	 2.50000E-03	  1027.1    	  5.5145    	  1.0000    	  5428.4    	  5983.7    	  1.0100    	  8447.8    	  1.0000    	 0.62029    	 0.62029    	 0.76699    	 0.76699    	 0.29000    	  116.00    	 0.10000    	  562.80    	  2.2000    	  300.64    	  184.35    	  345.13    	  197.56    	  0.0000    	  72.745    	  203.95    	  7.6591    
   289.000    	       -    	  1989.0    	  11.100    	  7.2500    	 0.43026    	  1.5263    	  14079.    	  5719.0    	  610.50    	  6295.8    	  0.0000    	  2720.1    	 -2720.1    	 0.31898    	 2.50000E-03	  1029.5    	  5.5552    	  1.0000    	  5428.4    	  6039.0    	  1.1900    	  8515.0    	  1.0000    	 0.67524    	 0.67524    	 0.66152    	 0.66967    	 0.28653    	  114.61    	  0.0000    	  562.90    	  3.0000    	  301.26    	  184.97    	  345.89    	  198.33    	  0.0000    	  65.227    	  223.65    	  8.6610    
   290.000    	       -    	  1989.0    	  11.650    	  9.9400    	 0.42756    	  1.6472    	  13997.    	  5767.3    	  658.89    	  6301.9    	  0.0000    	  2730.9    	 -2730.9    	 0.31803    	 2.50000E-03	  1031.7    	  5.5904    	  1.0000    	  5428.4    	  6087.3    	  1.1600    	  8574.2    	  1.0000    	 0.87592    	 0.87592    	 0.77072    	 0.78958    	 0.28319    	  113.28    	  0.0000    	  562.90    	  1.5000    	  301.94    	  185.65    	  346.56    	  198.99    	  0.0000    	  93.606    	  230.42    	  9.7664    
   291.000    	       -    	  1989.0    	  12.500    	  9.0600    	 0.42487    	  1.8262    	  14829.    	  5838.9    	  730.50    	  6308.5    	  0.0000    	  2746.3    	 -2746.3    	 0.31662    	 2.50000E-03	  1034.8    	  5.6427    	  1.0000    	  5428.4    	  6158.9    	  1.1800    	  8661.2    	  1.0000    	 0.82470    	 0.82470    	 0.61709    	 0.64170    	 0.27907    	  111.63    	  0.0000    	  562.90    	  1.5000    	  302.81    	  186.53    	  347.35    	  199.76    	  0.0000    	  90.470    	  256.58    	  10.912    
   292.000    	       -    	  1989.0    	  13.800    	  6.7300    	 0.42219    	  1.9969    	  14742.    	  5907.2    	  798.77    	  6315.7    	  0.0000    	  2761.2    	 -2761.2    	 0.31531    	 2.50000E-03	  1037.8    	  5.6921    	  1.0000    	  5428.4    	  6227.2    	  1.4500    	  8744.4    	  1.0000    	 0.74719    	 0.74719    	 0.47304    	 0.49845    	 0.27547    	  110.19    	  0.0000    	  562.90    	  2.1000    	  303.64    	  187.35    	  348.00    	  200.38    	  0.0000    	  70.488    	  272.47    	  12.116    
   293.000    	       -    	  1989.0    	  12.500    	  6.8700    	 0.41952    	  2.1242    	  14655.    	  5958.1    	  849.68    	  6323.7    	  0.0000    	  2772.9    	 -2772.9    	 0.31439    	 2.50000E-03	  1040.1    	  5.7282    	  1.0000    	  5428.4    	  6278.1    	  1.2600    	  8807.0    	  1.0000    	 0.70591    	 0.70591    	 0.53620    	 0.57146    	 0.27242    	  108.97    	  6.2000    	  562.90    	  5.3000    	  304.38    	  188.10    	  348.49    	  200.85    	  0.0000    	  74.241    	  253.56    	  13.402    
   294.000    	       -    	  1989.0    	  16.350    	  4.8300    	 0.41685    	  2.2580    	  14566.    	  6011.7    	  903.22    	  6332.1    	  0.0000    	  2785.1    	 -2785.1    	 0.31344    	 2.50000E-03	  1042.6    	  5.7659    	  1.0000    	  5428.4    	  6331.7    	  1.5700    	  8872.8    	  1.0000    	 0.64149    	 0.64149    	 0.47199    	 0.48303    	 0.28349    	  113.39    	 0.80000    	  569.10    	  6.1000    	  305.09    	  188.80    	  349.07    	  201.39    	  0.0000    	  53.758    	  298.67    	  14.606    
   295.000    	       -    	  1989.0    	  17.200    	  8.3600    	 0.41420    	  2.3478    	  14477.    	  6047.6    	  939.12    	  6341.1    	  0.0000    	  2794.0    	 -2794.0    	 0.31286    	 2.50000E-03	  1044.4    	  5.7904    	  1.0000    	  5428.4    	  6367.6    	  1.4000    	  8917.5    	  1.0000    	  1.2998    	  1.2998    	 0.63179    	 0.65171    	 0.28129    	  112.52    	  0.0000    	  569.90    	  4.1000    	  305.73    	  189.45    	  349.55    	  201.86    	  0.0000    	  94.744    	  305.60    	  16.033    
   296.000    	       -    	  1989.0    	  14.400    	  2.1900    	 0.41156    	  2.5222    	  14384.    	  6117.3    	  1008.9    	  6350.5    	  0.0000    	  2809.6    	 -2809.6    	 0.31163    	 2.50000E-03	  1047.6    	  5.8395    	  1.0000    	  5428.4    	  6437.3    	  1.5200    	  9002.9    	  1.0000    	 0.14698    	 0.14698    	 8.92882E-02	 9.37413E-02	 0.27646    	  110.58    	 0.10000    	  569.90    	  1.2000    	  307.03    	  190.75    	  350.20    	  202.49    	  0.0000    	  25.617    	  273.16    	  17.502    
   297.000    	       -    	  1989.0    	  12.550    	  8.5400    	 0.40893    	  2.5506    	  14289.    	  6128.7    	  1020.2    	  6360.5    	  0.0000    	  2813.8    	 -2813.8    	 0.31156    	 2.50000E-03	  1048.4    	  5.8456    	  1.0000    	  5428.4    	  6448.7    	  1.3200    	  9018.5    	  1.0000    	  1.0024    	  1.0024    	 0.46170    	 0.48578    	 0.27587    	  110.35    	 0.20000    	  570.00    	  2.8000    	  307.18    	  190.89    	  350.29    	  202.58    	  0.0000    	  100.37    	  247.91    	  18.823    
   298.000    	       -    	  1989.0    	  11.800    	  4.4600    	 0.40631    	  2.7347    	  14192.    	  6202.3    	  1093.9    	  6370.7    	  0.0000    	  2830.4    	 -2830.4    	 0.31030    	 2.50000E-03	  1051.8    	  5.8971    	  1.0000    	  5428.4    	  6522.3    	  1.2700    	  9108.7    	  1.0000    	 0.54422    	 0.54422    	 0.20008    	 0.21340    	 0.27221    	  108.88    	  0.0000    	  570.20    	  2.2000    	  308.18    	  191.89    	  350.78    	  203.04    	  0.0000    	  53.934    	  235.80    	  20.030    
   299.000    	       -    	  1989.0    	  12.950    	  2.4500    	 0.40371    	  2.8201    	  14097.    	  6236.5    	  1128.0    	  6381.5    	  0.0000    	  2839.3    	 -2839.3    	 0.30981    	 2.50000E-03	  1053.6    	  5.9194    	  1.0000    	  5428.4    	  6556.5    	  1.4700    	  9151.8    	  1.0000    	 3.06832E-02	 3.06832E-02	 0.11321    	 0.12160    	 0.27035    	  108.14    	 0.60000    	  570.20    	  2.1000    	  308.72    	  192.44    	  350.99    	  203.24    	  0.0000    	  29.983    	  249.85    	  21.186    
   300.000    	       -    	  1989.0    	  14.650    	  5.3100    	 0.40112    	  2.8546    	  14002.    	  6250.3    	  1141.9    	  6392.8    	  0.0000    	  2844.2    	 -2844.2    	 0.30971    	 2.50000E-03	  1054.6    	  5.9269    	  1.0000    	  5428.4    	  6570.3    	  1.3800    	  9170.6    	  1.0000    	 0.74606    	 0.74606    	 0.24945    	 0.26829    	 0.26999    	  108.00    	  0.0000    	  570.80    	  3.1000    	  308.76    	  192.47    	  351.11    	  203.35    	  0.0000    	  65.284    	  268.78    	  22.420    
   301.000    	       -    	  1989.0    	  13.150    	  3.1900    	 0.39854    	  2.9625    	  13908.    	  6293.5    	  1185.0    	  6404.1    	  0.0000    	  2855.0    	 -2855.0    	 0.30907    	 2.50000E-03	  1056.7    	  5.9555    	  1.0000    	  5428.4    	  6613.5    	  1.0800    	  9224.5    	  1.0000    	 0.27738    	 0.27738    	 0.19214    	 0.20861    	 0.26750    	  107.00    	  2.1000    	  570.80    	  4.3000    	  309.50    	  193.22    	  351.38    	  203.60    	  0.0000    	  39.761    	  249.05    	  23.755    
   302.000    	       -    	  1989.0    	  11.350    	  1.4100    	 0.39598    	  3.0160    	  14401.    	  6314.9    	  1206.4    	  6415.9    	  0.0000    	  2861.6    	 -2861.6    	 0.30885    	 2.50000E-03	  1058.1    	  5.9683    	  1.0000    	  5428.4    	  6634.9    	  1.1300    	  9252.4    	  1.0000    	 6.70088E-02	 6.70088E-02	 0.12414    	 0.13365    	 0.26973    	  107.89    	  5.5000    	  572.90    	  5.7000    	  309.78    	  193.49    	  351.59    	  203.80    	  0.0000    	  17.687    	  232.60    	  25.001    
   303.000    	       -    	  1989.0    	  13.250    	  1.8600    	 0.39344    	  3.0230    	  14302.    	  6317.6    	  1209.2    	  6427.9    	  0.0000    	  2864.5    	 -2864.5    	 0.30897    	 2.50000E-03	  1058.7    	  5.9676    	  1.0000    	  5428.4    	  6637.6    	  1.3600    	  9258.1    	  1.0000    	 7.37385E-02	 7.37385E-02	 0.13373    	 0.13803    	 0.28111    	  112.45    	  12.000    	  578.40    	  5.8000    	  309.85    	  193.56    	  351.73    	  203.92    	  0.0000    	  23.351    	  257.40    	  26.125    
   304.000    	       -    	  1989.0    	  9.8500    	  1.3300    	 0.39091    	  3.0416    	  14205.    	  6325.1    	  1216.6    	  6439.9    	  0.0000    	  2868.4    	 -2868.4    	 0.30901    	 2.50000E-03	  1059.4    	  5.9702    	  1.0000    	  5428.4    	  6645.1    	  1.2166    	  9269.4    	  1.0000    	  0.0000    	  0.0000    	 5.65578E-02	 5.65578E-02	 0.29000    	  116.00    	  8.5000    	  590.40    	  2.5000    	  309.92    	  193.63    	  351.86    	  204.05    	  0.0000    	  16.734    	  205.41    	  27.378    
   305.000    	       -    	  1989.0    	  12.100    	  3.9900    	 0.38840    	  3.0463    	  14108.    	  6327.0    	  1218.5    	  6452.1    	  0.0000    	  2871.1    	 -2871.1    	 0.30915    	 2.50000E-03	  1060.0    	  5.9689    	  1.0000    	  5428.4    	  6647.0    	  1.2000    	  9274.1    	  1.0000    	 0.35070    	 0.35070    	 0.11887    	 0.11887    	 0.29000    	  116.00    	  0.0000    	  598.90    	  1.1000    	  309.92    	  193.63    	  351.92    	  204.11    	  0.0000    	  50.228    	  238.62    	  28.384    
   306.000    	       -    	  1989.0    	  11.900    	  4.7200    	 0.38591    	  3.1208    	  14013.    	  6356.8    	  1248.3    	  6464.2    	  0.0000    	  2879.4    	 -2879.4    	 0.30878    	 2.50000E-03	  1061.7    	  5.9875    	  1.0000    	  5428.4    	  6676.8    	  1.1900    	  9312.2    	  1.0000    	 0.29596    	 0.29596    	 0.20549    	 0.20634    	 0.28883    	  115.53    	  2.5000    	  598.90    	  3.4000    	  310.27    	  193.98    	  352.04    	  204.23    	  0.0000    	  59.915    	  234.24    	  29.561    
   307.000    	       -    	  1989.0    	  8.3500    	  3.7600    	 0.38344    	  3.2148    	  13919.    	  6394.4    	  1285.9    	  6476.6    	  0.0000    	  2889.3    	 -2889.3    	 0.30827    	 2.50000E-03	  1063.7    	  6.0117    	  1.0000    	  5428.4    	  6714.4    	  1.0000    	  9359.7    	  1.0000    	 0.48089    	 0.48089    	 0.13708    	 0.13708    	 0.29000    	  116.00    	  0.0000    	  601.40    	  2.9000    	  310.57    	  194.28    	  352.24    	  204.43    	  0.0000    	  48.205    	  173.85    	  30.724    
   308.000    	       -    	  1989.0    	  8.4000    	  4.5400    	 0.38100    	  3.2835    	  14311.    	  6421.8    	  1313.4    	  6489.4    	  0.0000    	  2897.2    	 -2897.2    	 0.30795    	 2.50000E-03	  1065.3    	  6.0284    	  1.0000    	  5428.4    	  6741.8    	 0.98000    	  9395.1    	  1.0000    	 0.28856    	 0.28856    	 0.18619    	 0.18720    	 0.28846    	  115.38    	  2.2000    	  601.40    	  4.6000    	  311.05    	  194.76    	  352.38    	  204.57    	  0.0000    	  58.604    	  179.76    	  31.593    
   309.000    	       -    	  1989.0    	  6.2000    	  4.0300    	 0.37857    	  3.3731    	  14218.    	  6457.7    	  1349.3    	  6502.5    	  0.0000    	  2906.9    	 -2906.9    	 0.30749    	 2.50000E-03	  1067.2    	  6.0509    	  1.0000    	  5428.4    	  6777.7    	 0.85000    	  9440.6    	  1.0000    	 5.11849E-02	 5.11849E-02	 0.12282    	 0.12282    	 0.29000    	  116.00    	  2.5000    	  603.60    	  2.5000    	  311.34    	  195.05    	  352.57    	  204.76    	  0.0000    	  52.462    	  127.09    	  32.467    
   310.000    	       -    	  1989.0    	  3.7500    	  2.3400    	 0.37617    	  3.4491    	  14129.    	  6488.1    	  1379.6    	  6515.9    	  0.0000    	  2915.6    	 -2915.6    	 0.30714    	 2.50000E-03	  1069.0    	  6.0695    	  1.0000    	  5428.4    	  6808.1    	 0.77000    	  9479.7    	  1.0000    	 0.24242    	 0.24242    	 6.05307E-02	 6.05307E-02	 0.29000    	  116.00    	  0.0000    	  606.10    	  1.3000    	  311.39    	  195.10    	  352.69    	  204.88    	  0.0000    	  30.668    	  41.556    	  33.089    
   311.000    	       -    	  1989.0    	  6.4000    	  4.2700    	 0.37379    	  3.4788    	  14044.    	  6500.0    	  1391.5    	  6529.6    	  0.0000    	  2920.6    	 -2920.6    	 0.30712    	 2.50000E-03	  1070.0    	  6.0748    	  1.0000    	  5428.4    	  6820.0    	 0.80000    	  9496.6    	  1.0000    	 0.32040    	 0.32040    	 0.11546    	 0.11577    	 0.28924    	  115.70    	 0.30000    	  606.10    	  2.3000    	  311.63    	  195.34    	  352.75    	  204.94    	  0.0000    	  56.106    	  130.86    	  33.294    
   312.000    	       -    	  1989.0    	  8.5500    	  1.8200    	 0.37143    	  3.5613    	  13966.    	  6533.0    	  1424.5    	  6543.5    	  0.0000    	  2929.9    	 -2929.9    	 0.30673    	 2.50000E-03	  1071.9    	  6.0949    	  1.0000    	  5428.4    	  6853.0    	 0.84000    	  9538.9    	  1.0000    	 0.18954    	 0.18954    	 0.13454    	 0.13542    	 0.28815    	  115.26    	 0.90000    	  606.40    	  5.7000    	  311.95    	  195.66    	  352.87    	  205.06    	  0.0000    	  24.078    	  178.37    	  33.942    
   313.000    	       -    	  1989.0    	  7.8000    	  5.1400    	 0.36910    	  3.5761    	  14192.    	  6538.9    	  1430.5    	  6557.6    	  0.0000    	  2933.9    	 -2933.9    	 0.30683    	 2.50000E-03	  1072.7    	  6.0959    	  1.0000    	  5428.4    	  6858.9    	 0.84000    	  9548.8    	  1.0000    	 0.45212    	 0.45212    	 0.19738    	 0.19922    	 0.28737    	  114.95    	  4.8000    	  607.30    	  4.8000    	  312.14    	  195.85    	  353.00    	  205.19    	  0.0000    	  68.080    	  165.72    	  34.831    
   314.000    	       -    	  1989.0    	  7.8500    	 0.92000    	 0.36680    	  3.6827    	  14116.    	  6581.5    	  1473.1    	  6571.9    	  0.0000    	  2945.1    	 -2945.1    	 0.30628    	 2.50000E-03	  1074.9    	  6.1227    	  1.0000    	  5428.4    	  6901.5    	 0.98000    	  9602.6    	  1.0000    	  0.0000    	  0.0000    	 4.77930E-02	 4.77930E-02	 0.29000    	  116.00    	  3.2000    	  612.10    	  5.5000    	  312.59    	  196.31    	  353.20    	  205.39    	  0.0000    	  12.286    	  165.91    	  35.643    
   315.000    	       -    	  1989.0    	  9.1500    	  5.3300    	 0.36453    	  3.6717    	  14043.    	  6577.1    	  1468.7    	  6586.5    	  0.0000    	  2947.1    	 -2947.1    	 0.30657    	 2.50000E-03	  1075.3    	  6.1163    	  1.0000    	  5428.4    	  6897.1    	 0.85000    	  9600.2    	  1.0000    	 0.72129    	 0.72129    	 0.15595    	 0.15595    	 0.29000    	  116.00    	  0.0000    	  615.30    	  3.0000    	  312.59    	  196.31    	  353.25    	  205.44    	  0.0000    	  71.118    	  190.72    	  36.461    
   316.000    	       -    	  1989.0    	  6.3000    	  4.4900    	 0.36229    	  3.7836    	  13971.    	  6621.9    	  1513.4    	  6601.1    	  0.0000    	  2958.9    	 -2958.9    	 0.30599    	 2.50000E-03	  1077.7    	  6.1444    	  1.0000    	  5428.4    	  6941.9    	 0.80000    	  9656.7    	  1.0000    	 0.43025    	 0.43025    	 8.97100E-02	 9.04056E-02	 0.28781    	  115.12    	  0.0000    	  615.30    	  1.4000    	  313.31    	  197.03    	  353.41    	  205.59    	  0.0000    	  60.393    	  127.55    	  37.406    
   317.000    	       -    	  1989.0    	  5.1500    	  5.0100    	 0.36008    	  3.8720    	  14130.    	  6657.3    	  1548.8    	  6616.2    	  0.0000    	  2968.8    	 -2968.8    	 0.30559    	 2.50000E-03	  1079.7    	  6.1657    	  1.0000    	  5428.4    	  6977.3    	 0.71000    	  9702.1    	  1.0000    	 0.38283    	 0.38283    	 7.79972E-02	 7.89650E-02	 0.28651    	  114.60    	  0.0000    	  615.30    	 0.70000    	  313.74    	  197.46    	  353.50    	  205.68    	  0.0000    	  67.788    	  95.027    	  38.041    
   318.000    	       -    	  1989.0    	  4.2000    	  5.2500    	 0.35790    	  3.9750    	  14060.    	  6698.4    	  1590.0    	  6631.6    	  0.0000    	  2980.0    	 -2980.0    	 0.30509    	 2.50000E-03	  1082.0    	  6.1909    	  1.0000    	  5428.4    	  7018.4    	 0.82000    	  9754.5    	  1.0000    	 0.65010    	 0.65010    	 0.11524    	 0.11715    	 0.28535    	  114.14    	  0.0000    	  615.30    	  1.0000    	  314.13    	  197.84    	  353.58    	  205.76    	  0.0000    	  60.359    	  60.359    	  38.509    
   319.000    	       -    	  1989.0    	  7.6000    	  3.0000    	 0.35576    	  4.0614    	  13993.    	  6733.0    	  1624.6    	  6647.4    	  11.139    	  2990.0    	 -2990.0    	 0.30438    	 2.50000E-03	  1084.4    	  6.2091    	  1.0000    	  5428.4    	  7053.0    	 0.87000    	  9810.1    	  1.0000    	 0.23803    	 0.23803    	 4.34012E-02	 4.44235E-02	 0.28344    	  113.38    	  0.0000    	  615.30    	  1.4000    	  314.78    	  198.49    	  353.69    	  205.88    	  0.0000    	  52.204    	  159.06    	  38.808    
   320.000    	       -    	  1989.0    	  4.6500    	  5.9000    	 0.35365    	  4.1282    	  14074.    	  6759.7    	  1651.3    	  6664.3    	  0.0000    	  2998.6    	 -2998.6    	 0.30450    	 2.50000E-03	  1085.7    	  6.2259    	  1.0000    	  5428.4    	  7079.7    	 0.62000    	  9834.3    	  1.0000    	 0.82535    	 0.82535    	 0.13126    	 0.13470    	 0.28274    	  113.10    	  0.0000    	  615.30    	  3.5000    	  315.01    	  198.73    	  353.74    	  205.92    	  0.0000    	  77.506    	  77.506    	  39.599    
   321.000    	       -    	  1989.0    	  3.4500    	  5.4400    	 0.35158    	  4.2450    	  14011.    	  6806.4    	  1698.0    	  6682.3    	  3.5595    	  3011.4    	 -3011.4    	 0.30386    	 2.50000E-03	  1088.4    	  6.2533    	  1.0000    	  5428.4    	  7126.4    	 0.53000    	  9897.4    	  1.0000    	 0.89819    	 0.89819    	 0.12990    	 0.13445    	 0.28035    	  112.14    	  0.0000    	  615.30    	  4.3000    	  315.84    	  199.55    	  353.87    	  206.05    	  0.0000    	  27.274    	  27.274    	  39.982    
